HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.tweet0,Input.tweet1,Input.tweet2,Input.tweet3,Input.tweet4,Input.tweet5,Input.tweet6,Input.tweet7,Input.tweet8,Input.tweet9,Input.control,Input.label,Answer.Q0,Answer.Q1,Answer.Q2,Answer.Q3,Answer.Q4,Answer.Q5,Answer.Q6,Answer.Q7,Answer.Q8,Answer.Q9,Answer.comment,Approve,Reject
2BQLZ6R70G5RFCIEXOMEGWSSV4H8OP,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,21T4IXKO2L92NIH2ORO37OCCNKTCD8,A1DU8ERYMY6P9S,Approved,Wed Sep 18 05:51:01 GMT 2013,Wed Sep 18 05:51:24 GMT 2013,Wed Sep 18 13:51:24 GMT 2013,2013/09/18 13:55:17 +0000,,,23,100% (21/21),100% (21/21),100% (21/21),Learn about formatting connectors within #flowcharts in Microsoft Office 2011 applications http://t.co/MhtbQfE9Yf,Microsoft actually bought Nokia...Smart Business right there!!!,A short tutorial introducing us to the Microsoft Excel 2010 working environment http://t.co/kgpowzpHcm,Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps - http://t.co/05aipnBj8Y #xbox,"Microsoft's ""secure download manager"" from Dreamspark refuses to download anything at any speed. http://t.co/6inUsZSOGN",Check this #bargain! #Microsoft #W8 Pro Pack (Win 8 to Win 8 Pro Upgrade) http://t.co/xWXNjL7pV3  #electronics #deals,@mcclurg28 and get Microsoft word,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO","@benpva16 @JimPalmeri If I met him, I'd hack his bank account using Microsoft Word #DontReadTheComments","i dont even have microsoft office, am i even a student",1,positive,Choice1,Choice2,Choice3,Choice4,Choice4,Choice3,Choice1,Choice3,Choice3,Choice4,,,
2BQLZ6R70G5RFCIEXOMEGWSSV4H8OP,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2MTPC6SK9RJ8BS4ODZ8MJAPMW8A3RA,A2PD2KNS6LE5V0,Approved,Wed Sep 18 07:24:36 GMT 2013,Wed Sep 18 07:26:00 GMT 2013,Wed Sep 18 15:26:00 GMT 2013,2013/09/18 15:30:17 +0000,,,84,100% (14/14),100% (14/14),100% (14/14),Learn about formatting connectors within #flowcharts in Microsoft Office 2011 applications http://t.co/MhtbQfE9Yf,Microsoft actually bought Nokia...Smart Business right there!!!,A short tutorial introducing us to the Microsoft Excel 2010 working environment http://t.co/kgpowzpHcm,Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps - http://t.co/05aipnBj8Y #xbox,"Microsoft's ""secure download manager"" from Dreamspark refuses to download anything at any speed. http://t.co/6inUsZSOGN",Check this #bargain! #Microsoft #W8 Pro Pack (Win 8 to Win 8 Pro Upgrade) http://t.co/xWXNjL7pV3  #electronics #deals,@mcclurg28 and get Microsoft word,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO","@benpva16 @JimPalmeri If I met him, I'd hack his bank account using Microsoft Word #DontReadTheComments","i dont even have microsoft office, am i even a student",1,positive,Choice3,Choice5,Choice3,Choice4,Choice2,Choice6,Choice3,Choice3,Choice6,Choice3,,,
2Y48JIA0RYNJF6SPY7R5KMJTWYH61E,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2C55NQYN5F3Q6NLB7JDNLWYBCTYC84,A2RYLSV8FIZS0D,Approved,Wed Sep 18 06:43:19 GMT 2013,Wed Sep 18 06:50:25 GMT 2013,Wed Sep 18 14:50:25 GMT 2013,2013/09/18 14:55:15 +0000,,,426,100% (21/21),100% (21/21),100% (21/21),Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/pJcPW5KXC6,RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Great results, awesome rewards just for searching with Bing. Join @BingRewards! I'll get a nice bonus too: http://t.co/ou90X81nyO","#ArunachalPradeshJob MicroSoft-SSAS,MicroSoft-SSRS_DEVELOPER","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/0vVzBfg3fq #tech #news",RT @kekness: De Microsoft/Nokia deal in n plaatje: http://t.co/fZRSEyYNd6 (via @ltm),#social #socialmedia #CorpGov #battlerot Is #Google About to Destroy #Microsoft? http://t.co/lNxq14hpGt,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/eHNY1dP1EU,I just got Microsoft for free.... I LOVE NICK CRISCI,9,positive,Choice3,Choice2,Choice3,Choice3,Choice3,Choice6,Choice3,Choice3,Choice6,Choice3,,,
2Y48JIA0RYNJF6SPY7R5KMJTWYH61E,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2EUAESCWY2AOU6LS0Z7OXGQSK6N00A,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:07:27 GMT 2013,Wed Sep 18 06:08:45 GMT 2013,Wed Sep 18 14:08:45 GMT 2013,2013/09/18 14:10:17 +0000,,,78,100% (27/27),100% (27/27),100% (27/27),Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/pJcPW5KXC6,RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Great results, awesome rewards just for searching with Bing. Join @BingRewards! I'll get a nice bonus too: http://t.co/ou90X81nyO","#ArunachalPradeshJob MicroSoft-SSAS,MicroSoft-SSRS_DEVELOPER","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/0vVzBfg3fq #tech #news",RT @kekness: De Microsoft/Nokia deal in n plaatje: http://t.co/fZRSEyYNd6 (via @ltm),#social #socialmedia #CorpGov #battlerot Is #Google About to Destroy #Microsoft? http://t.co/lNxq14hpGt,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/eHNY1dP1EU,I just got Microsoft for free.... I LOVE NICK CRISCI,9,positive,Choice4,Choice5,Choice5,Choice4,Choice5,Choice6,Choice4,Choice5,Choice6,Choice4,GOOD ATTEMPT,,
2Y48JIA0RYNJF6SPY7R5KMJTWYH61E,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2YC2JE1M7PKKFPW2K9QAL04L7H5XQZ,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:18:24 GMT 2013,Wed Sep 18 06:19:19 GMT 2013,Wed Sep 18 14:19:19 GMT 2013,2013/09/18 14:20:18 +0000,,,55,100% (27/27),100% (27/27),100% (27/27),Microsoft Pangkas Harga Nokia Lumia 1020 Hingga Rp 1 Jutaan http://t.co/pJcPW5KXC6,RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,"Great results, awesome rewards just for searching with Bing. Join @BingRewards! I'll get a nice bonus too: http://t.co/ou90X81nyO","#ArunachalPradeshJob MicroSoft-SSAS,MicroSoft-SSRS_DEVELOPER","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/0vVzBfg3fq #tech #news",RT @kekness: De Microsoft/Nokia deal in n plaatje: http://t.co/fZRSEyYNd6 (via @ltm),#social #socialmedia #CorpGov #battlerot Is #Google About to Destroy #Microsoft? http://t.co/lNxq14hpGt,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/eHNY1dP1EU,I just got Microsoft for free.... I LOVE NICK CRISCI,9,positive,Choice2,Choice2,Choice3,Choice4,Choice2,Choice5,Choice2,Choice3,Choice5,Choice4,,,
2Z7DOBDDP8PJ2OZJRTOMK3Q3BGJ3EO,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,218NTBJ3MMDXBJUD1RTKQB9MLH6BX3,A2RYLSV8FIZS0D,Approved,Wed Sep 18 06:18:49 GMT 2013,Wed Sep 18 06:20:43 GMT 2013,Wed Sep 18 14:20:43 GMT 2013,2013/09/18 14:25:16 +0000,,,114,100% (21/21),100% (21/21),100% (21/21),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft Expands Xbox Music Se... http://t.co/ZfjXAgHTfg","With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/nM3U6ugPWg #android",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect? It's Microsoft.,I think I just broke Microsoft Word.,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform... - Microsoft... http://t.co/bdrqnhHzS8,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft just announced they're changing the name of the Xbox One to PS3.5.,4,negative,Choice3,Choice3,Choice3,Choice3,Choice3,Choice2,Choice3,Choice3,Choice2,Choice3,,,
2Z7DOBDDP8PJ2OZJRTOMK3Q3BGJ3EO,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2LFFSVGULF39BW1C11SF13NYV3TN9L,A2FX9JQSS8NL7K,Approved,Wed Sep 18 06:28:37 GMT 2013,Wed Sep 18 06:29:18 GMT 2013,Wed Sep 18 14:29:18 GMT 2013,2013/09/18 14:30:17 +0000,,,41,100% (27/27),100% (27/27),100% (27/27),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft Expands Xbox Music Se... http://t.co/ZfjXAgHTfg","With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/nM3U6ugPWg #android",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect? It's Microsoft.,I think I just broke Microsoft Word.,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform... - Microsoft... http://t.co/bdrqnhHzS8,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft just announced they're changing the name of the Xbox One to PS3.5.,4,negative,Choice5,Choice2,Choice3,Choice2,Choice1,Choice4,Choice5,Choice3,Choice4,Choice4,,,
2Z7DOBDDP8PJ2OZJRTOMK3Q3BGJ3EO,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2SFMHGYQ4J3NGFBHT76FXYYI1LBNA0,A1UYEKLO65NE9A,Approved,Wed Sep 18 06:28:41 GMT 2013,Wed Sep 18 06:29:25 GMT 2013,Wed Sep 18 14:29:25 GMT 2013,2013/09/18 14:30:17 +0000,,,44,100% (63/63),100% (63/63),100% (63/63),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek: Microsoft Expands Xbox Music Se... http://t.co/ZfjXAgHTfg","With Android plateauing, can Microsoft take advantage? - Indian Express http://t.co/nM3U6ugPWg #android",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @OpTicMiDNiTE: I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect,I think the Xbox One dashboard looks like an improved version of the current. Very Windows 8-like but what did you expect? It's Microsoft.,I think I just broke Microsoft Word.,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform... - Microsoft... http://t.co/bdrqnhHzS8,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft just announced they're changing the name of the Xbox One to PS3.5.,4,negative,Choice4,Choice4,Choice3,Choice4,Choice5,Choice3,Choice4,Choice3,Choice3,Choice3,,,
26XE4EGDHDM2BPDON8QWFHEZ85WLBJ,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,22O6NG1FS3NYTNG4TM6Z1ZL25BGLZV,A3PDKI5EE5ZC5B,Approved,Wed Sep 18 06:10:07 GMT 2013,Wed Sep 18 06:12:04 GMT 2013,Wed Sep 18 14:12:04 GMT 2013,2013/09/18 14:15:17 +0000,,,117,100% (23/23),100% (23/23),100% (23/23),Microsoft is sending Alex a Microsoft Surface. Completely humbled by how well the tech community has treated her today. Blah blown away,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/JCBWSSOlY3 #startupfeeds,"RT @SexToyArmy: Search Bing, Earn Points = Get FREE Sex Toys ;) http://t.co/mWUf1P4D3s","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zoLQilIIk2 #apple #news","CrunchWeek: Samsungs Galaxy Gear, Microsoft-Nokia, And Braintree Acquisition Talks http://t.co/sWdJ3wzBpd",Microsoft Flight: Stearman Landing Challenge 2: http://t.co/czv1hm2Ifz via @YouTube,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft office just got done downloading.... 4 hours later..,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/aQl1tV21ha,After 2 f'ing hours I finally got my antivirus and Microsoft Office installed.,0,positive,Choice4,Choice4,Choice3,Choice4,Choice3,Choice3,Choice4,Choice3,Choice3,Choice5,,,
26XE4EGDHDM2BPDON8QWFHEZ85WLBJ,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2UFQY2RCJK635ZJ9VCRK3IAQH325U3,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:17:58 GMT 2013,Wed Sep 18 06:19:36 GMT 2013,Wed Sep 18 14:19:36 GMT 2013,2013/09/18 14:20:18 +0000,,,98,100% (27/27),100% (27/27),100% (27/27),Microsoft is sending Alex a Microsoft Surface. Completely humbled by how well the tech community has treated her today. Blah blown away,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/JCBWSSOlY3 #startupfeeds,"RT @SexToyArmy: Search Bing, Earn Points = Get FREE Sex Toys ;) http://t.co/mWUf1P4D3s","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zoLQilIIk2 #apple #news","CrunchWeek: Samsungs Galaxy Gear, Microsoft-Nokia, And Braintree Acquisition Talks http://t.co/sWdJ3wzBpd",Microsoft Flight: Stearman Landing Challenge 2: http://t.co/czv1hm2Ifz via @YouTube,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft office just got done downloading.... 4 hours later..,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/aQl1tV21ha,After 2 f'ing hours I finally got my antivirus and Microsoft Office installed.,0,positive,Choice4,Choice5,Choice4,Choice4,Choice5,Choice4,Choice4,Choice4,Choice4,Choice4,GOOD ATTEMPT,,
26XE4EGDHDM2BPDON8QWFHEZ85WLBJ,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2UKSZVXX2Q450YPW2J7NRW1N0S67PP,AH1OF8SMYHFGO,Approved,Wed Sep 18 06:41:35 GMT 2013,Wed Sep 18 07:05:55 GMT 2013,Wed Sep 18 15:05:55 GMT 2013,2013/09/18 15:10:17 +0000,,,1460,100% (31/31),100% (31/31),100% (31/31),Microsoft is sending Alex a Microsoft Surface. Completely humbled by how well the tech community has treated her today. Blah blown away,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/JCBWSSOlY3 #startupfeeds,"RT @SexToyArmy: Search Bing, Earn Points = Get FREE Sex Toys ;) http://t.co/mWUf1P4D3s","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/zoLQilIIk2 #apple #news","CrunchWeek: Samsungs Galaxy Gear, Microsoft-Nokia, And Braintree Acquisition Talks http://t.co/sWdJ3wzBpd",Microsoft Flight: Stearman Landing Challenge 2: http://t.co/czv1hm2Ifz via @YouTube,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft office just got done downloading.... 4 hours later..,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/aQl1tV21ha,After 2 f'ing hours I finally got my antivirus and Microsoft Office installed.,0,positive,Choice4,Choice4,Choice3,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,Choice4,,,
2KOXBAT2D5NQ4RALHBRJP5TYO4V62V,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,24DF395SW6NG7JX91JEJKYF1NJ8FT4,A1UYEKLO65NE9A,Approved,Wed Sep 18 05:32:06 GMT 2013,Wed Sep 18 05:34:23 GMT 2013,Wed Sep 18 13:34:23 GMT 2013,2013/09/18 13:35:16 +0000,,,137,100% (63/63),100% (63/63),100% (63/63),New Microsoft reorg now has a position called EVP Business Development &amp;amp;amp;amp;amp; Evangelism. #tm2umc,"why? RT @liputan6dotcom: Wow, Microsoft Pangkas Harga Nokia Lumia Hingga Rp 1 Jutaan. Tertarik?  http://t.co/aAaWzIueho","Microsoft Launches Xbox Music on Web for Free: Microsoft tackles online music with free, streaming Xbox Music;... http://t.co/zprA6eNM9H",Microsoft launches Xbox Music on Web for free http://t.co/pSqzNUMiOf,Cool game! Microsoft Zoo Tycoon for Xbox One Pre-order http://t.co/BTKQ0CnF69,RT @gracedeclaro: Alam mo bang ang Microsoft Windows lang ang bintanang hindi pwedeng lagyan ng kurtina.,RT @MediaREDEF: Worries That Microsoft Is Growing Too Tricky to Manage http://t.co/iKl4wIZKXW,Check out my newest video of the Xbox One dashboard! #XboxOne #Microsoft #XboxLive http://t.co/DhSz7luKIM #PS4 #nextgen #console #xbox360 z,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,I fucking hate Microsoft word.,4,positive,Choice1,Choice4,Choice4,Choice4,Choice5,Choice3,Choice1,Choice4,Choice3,Choice6,,,
